opportunity_id,account_id,rep_id,lead_source,stage,amount,created_date,close_date,fiscal_quarter,is_won,is_closed
O00990,A0584,R022,Inbound,Closed Lost,17800.0,2024-02-15,2024-04-05,2024-Q2,false,true
O00991,A0096,R011,Outbound,Closed Lost,14300.0,2024-01-09,2024-02-14,2024-Q1,false,true
O00992,A0323,R015,Outbound,Closed Won,13500.0,2024-12-30,2025-01-21,2025-Q1,true,true
O00993,A0516,R017,Outbound,Closed Lost,87600.0,2025-05-29,2025-10-04,2025-Q4,false,true
O00994,A0039,R011,Partner,Closed Won,13200.0,2024-06-14,2024-07-07,2024-Q3,true,true
O00995,A0238,R009,Outbound,Closed Lost,5100.0,2025-11-28,2026-01-22,2026-Q1,false,true
O00996,A0536,R010,Event,Closed Lost,39000.0,2025-04-03,2025-06-03,2025-Q2,false,true
O00997,A0442,R002,Referral,Closed Lost,6600.0,2025-11-30,2026-01-07,2026-Q1,false,true
O00998,A0581,R024,Event,Closed Won,15100.0,2025-05-24,2025-06-13,2025-Q2,true,true
O00999,A0561,R017,Inbound,Closed Won,225500.0,2025-05-25,2025-09-16,2025-Q3,true,true
O01000,A0070,R011,Partner,Closed Won,8300.0,2025-08-13,2025-09-19,2025-Q3,true,true
O01001,A0472,R007,Referral,Closed Lost,65300.0,2025-04-29,2025-07-15,2025-Q3,false,true
O01002,A0127,R022,Outbound,Closed Won,8500.0,2025-05-14,2025-05-30,2025-Q2,true,true
O01003,A0133,R018,Outbound,Closed Lost,15700.0,2025-01-10,2025-02-25,2025-Q1,false,true
O01004,A0424,R021,Inbound,Closed Lost,16200.0,2025-04-05,2025-05-05,2025-Q2,false,true
O01005,A0059,R009,Outbound,Closed Won,5300.0,2025-07-28,2025-08-11,2025-Q3,true,true
O01006,A0584,R015,Inbound,Closed Lost,8800.0,2024-03-15,2024-04-12,2024-Q2,false,true
O01007,A0478,R018,Inbound,Closed Lost,16500.0,2025-10-19,2025-12-06,2025-Q4,false,true
O01008,A0111,R013,Outbound,Closed Won,42900.0,2025-03-19,2025-05-28,2025-Q2,true,true
O01009,A0498,R009,Inbound,Closed Won,7200.0,2025-05-02,2025-05-23,2025-Q2,true,true
O01010,A0482,R004,Outbound,Closed Won,37900.0,2025-10-17,2025-12-28,2025-Q4,true,true
O01011,A0371,R013,Referral,Closed Lost,21400.0,2025-04-29,2025-07-10,2025-Q3,false,true
O01012,A0434,R007,Outbound,Closed Won,23200.0,2024-09-15,2024-11-21,2024-Q4,true,true
O01013,A0306,R020,Inbound,Closed Lost,148500.0,2025-03-05,2025-10-15,2025-Q4,false,true
O01014,A0056,R017,Inbound,Closed Lost,388300.0,2025-03-14,2025-09-07,2025-Q3,false,true
O01015,A0430,R014,Partner,Closed Won,60700.0,2025-05-01,2025-08-22,2025-Q3,true,true
O01016,A0364,R019,Inbound,Closed Lost,52800.0,2025-02-02,2025-03-20,2025-Q1,false,true
O01017,A0593,R019,Partner,Closed Lost,59200.0,2024-05-28,2024-08-22,2024-Q3,false,true
O01018,A0325,R017,Inbound,Closed Lost,378800.0,2024-06-03,2024-12-27,2024-Q4,false,true
O01019,A0417,R007,Event,Closed Lost,79300.0,2025-06-17,2025-08-01,2025-Q3,false,true
O01020,A0461,R023,Inbound,Closed Lost,20300.0,2025-08-15,2025-10-11,2025-Q4,false,true
O01021,A0560,R008,Inbound,Closed Won,6200.0,2025-09-07,2025-10-15,2025-Q4,true,true
O01022,A0591,R002,Outbound,Closed Lost,3200.0,2025-01-14,2025-02-20,2025-Q1,false,true
O01023,A0128,R020,Outbound,Closed Lost,212500.0,2025-10-26,2026-05-20,2026-Q2,false,true
O01024,A0344,R017,Outbound,Closed Won,217100.0,2024-06-29,2025-01-22,2025-Q1,true,true
O01025,A0556,R013,Outbound,Closed Lost,70400.0,2025-01-25,2025-04-16,2025-Q2,false,true
O01026,A0291,R022,Partner,Closed Won,15100.0,2024-04-11,2024-04-30,2024-Q2,true,true
O01027,A0422,R005,Outbound,Closed Won,16900.0,2025-05-23,2025-07-15,2025-Q3,true,true
O01028,A0596,R002,Outbound,Closed Won,15800.0,2025-11-14,2025-12-16,2025-Q4,true,true
O01029,A0118,R009,Outbound,Closed Lost,8300.0,2025-04-25,2025-05-16,2025-Q2,false,true
O01030,A0406,R001,Partner,Closed Lost,49500.0,2025-01-18,2025-04-01,2025-Q2,false,true
O01031,A0315,R013,Event,Prospecting,18300.0,2025-11-20,,2025-Q4,,false
O01032,A0532,R019,Outbound,Closed Lost,28600.0,2024-11-21,2025-02-16,2025-Q1,false,true
O01033,A0570,R013,Outbound,Closed Lost,69400.0,2024-07-16,2024-10-19,2024-Q4,false,true
O01034,A0132,R023,Inbound,Closed Lost,43000.0,2025-02-03,2025-04-11,2025-Q2,false,true
O01035,A0237,R005,Outbound,Closed Lost,4800.0,2024-05-09,2024-06-24,2024-Q2,false,true
O01036,A0267,R021,Outbound,Closed Won,6100.0,2024-06-11,2024-07-15,2024-Q3,true,true
O01037,A0157,R002,Outbound,Closed Lost,11200.0,2025-09-24,2025-11-22,2025-Q4,false,true
O01038,A0026,R008,Inbound,Closed Lost,12500.0,2025-04-09,2025-06-02,2025-Q2,false,true
O01039,A0228,R011,Event,Closed Lost,15600.0,2024-07-17,2024-09-03,2024-Q3,false,true
O01040,A0388,R011,Partner,Closed Lost,7100.0,2025-11-06,2025-11-23,2025-Q4,false,true
O01041,A0594,R005,Inbound,Closed Won,16900.0,2024-04-23,2024-06-05,2024-Q2,true,true
O01042,A0269,R004,Event,Closed Lost,48600.0,2024-04-05,2024-05-29,2024-Q2,false,true
O01043,A0401,R005,Partner,Closed Lost,9200.0,2025-05-17,2025-06-01,2025-Q2,false,true
O01044,A0216,R024,Outbound,Closed Lost,16300.0,2025-03-05,2025-04-12,2025-Q2,false,true
O01045,A0165,R017,Partner,Closed Lost,369200.0,2024-11-01,2025-02-01,2025-Q1,false,true
O01046,A0033,R005,Outbound,Closed Lost,10300.0,2024-12-17,2025-01-22,2025-Q1,false,true
O01047,A0163,R021,Inbound,Closed Won,5900.0,2024-09-17,2024-10-08,2024-Q4,true,true
O01048,A0525,R008,Inbound,Closed Won,4700.0,2024-08-09,2024-09-15,2024-Q3,true,true
O01049,A0226,R005,Inbound,Closed Won,7100.0,2024-05-09,2024-06-09,2024-Q2,true,true
O01050,A0565,R023,Outbound,Closed Lost,64200.0,2024-10-28,2025-02-09,2025-Q1,false,true
O01051,A0410,R009,Partner,Closed Lost,6000.0,2024-09-13,2024-10-08,2024-Q4,false,true
O01052,A0403,R005,Referral,Closed Lost,7700.0,2025-08-20,2025-10-10,2025-Q4,false,true
O01053,A0500,R013,Inbound,Closed Lost,55000.0,2025-04-01,2025-07-09,2025-Q3,false,true
O01054,A0111,R019,Event,Closed Lost,30400.0,2025-01-27,2025-05-06,2025-Q2,false,true
O01055,A0066,R020,Outbound,Closed Lost,386600.0,2024-06-20,2024-09-26,2024-Q3,false,true
O01056,A0544,R010,Outbound,Closed Lost,25100.0,2025-02-11,2025-03-31,2025-Q1,false,true
O01057,A0191,R012,Inbound,Closed Lost,6200.0,2024-09-08,2024-09-26,2024-Q3,false,true
O01058,A0322,R017,Inbound,Closed Lost,300300.0,2024-01-10,2024-06-29,2024-Q2,false,true
O01059,A0582,R020,Inbound,Closed Lost,101200.0,2024-08-26,2025-04-16,2025-Q2,false,true
O01060,A0223,R005,Event,Closed Lost,13700.0,2025-07-28,2025-08-28,2025-Q3,false,true
O01061,A0077,R019,Inbound,Closed Lost,60300.0,2025-10-23,2026-01-29,2026-Q1,false,true
O01062,A0051,R014,Inbound,Closed Lost,79400.0,2025-05-25,2025-07-14,2025-Q3,false,true
O01063,A0176,R020,Outbound,Proposal,155700.0,2025-08-28,,2025-Q3,,false
O01064,A0005,R020,Event,Closed Lost,349300.0,2024-10-18,2025-02-18,2025-Q1,false,true
O01065,A0541,R002,Event,Closed Lost,3200.0,2024-12-11,2025-02-04,2025-Q1,false,true
O01066,A0426,R011,Outbound,Closed Lost,14300.0,2024-10-08,2024-11-11,2024-Q4,false,true
O01067,A0321,R018,Outbound,Closed Lost,8900.0,2025-09-19,2025-10-06,2025-Q4,false,true
O01068,A0125,R012,Inbound,Closed Won,3400.0,2025-09-24,2025-10-14,2025-Q4,true,true
O01069,A0108,R012,Referral,Closed Won,5600.0,2025-03-22,2025-04-19,2025-Q2,true,true
O01070,A0378,R021,Event,Closed Won,16000.0,2024-01-06,2024-03-04,2024-Q1,true,true
O01071,A0114,R002,Event,Closed Lost,7000.0,2024-11-07,2024-11-25,2024-Q4,false,true
O01072,A0389,R007,Inbound,Closed Won,54200.0,2024-06-23,2024-08-24,2024-Q3,true,true
O01073,A0152,R022,Outbound,Closed Won,9700.0,2025-02-27,2025-04-22,2025-Q2,true,true
O01074,A0592,R018,Inbound,Closed Lost,17600.0,2025-11-08,2025-12-23,2025-Q4,false,true
O01075,A0271,R011,Partner,Closed Lost,11400.0,2024-03-25,2024-04-30,2024-Q2,false,true
O01076,A0211,R003,Inbound,Closed Won,21700.0,2024-03-17,2024-07-03,2024-Q3,true,true
O01077,A0395,R009,Event,Closed Lost,8100.0,2025-05-14,2025-06-03,2025-Q2,false,true
O01078,A0527,R010,Inbound,Closed Lost,58600.0,2024-11-15,2025-02-26,2025-Q1,false,true
O01079,A0134,R009,Outbound,Closed Lost,17600.0,2025-01-07,2025-02-14,2025-Q1,false,true
O01080,A0410,R009,Referral,Closed Lost,9300.0,2024-03-11,2024-04-11,2024-Q2,false,true
O01081,A0592,R024,Inbound,Closed Won,9900.0,2024-04-14,2024-05-07,2024-Q2,true,true
O01082,A0017,R020,Outbound,Closed Lost,89100.0,2024-07-10,2024-12-15,2024-Q4,false,true
O01083,A0272,R017,Outbound,Closed Lost,193400.0,2025-07-17,2025-11-05,2025-Q4,false,true
O01084,A0442,R021,Inbound,Closed Lost,9600.0,2024-12-07,2024-12-24,2024-Q4,false,true
O01085,A0392,R015,Inbound,Closed Won,5800.0,2024-07-17,2024-08-18,2024-Q3,true,true
O01086,A0506,R016,Referral,Closed Lost,60200.0,2025-03-19,2025-05-16,2025-Q2,false,true
O01087,A0225,R017,Outbound,Closed Lost,264100.0,2024-02-24,2024-06-02,2024-Q2,false,true
O01088,A0283,R009,Inbound,Closed Lost,13700.0,2025-09-27,2025-11-24,2025-Q4,false,true
O01089,A0275,R018,Inbound,Closed Lost,14800.0,2024-07-29,2024-08-22,2024-Q3,false,true
O01090,A0295,R001,Outbound,Closed Lost,49200.0,2024-04-06,2024-06-13,2024-Q2,false,true
O01091,A0313,R009,Inbound,Closed Won,13200.0,2024-06-23,2024-07-27,2024-Q3,true,true
O01092,A0467,R004,Referral,Closed Won,44500.0,2024-01-14,2024-04-28,2024-Q2,true,true
O01093,A0079,R008,Outbound,Closed Lost,11900.0,2025-11-26,2025-12-10,2025-Q4,false,true
O01094,A0501,R006,Partner,Closed Won,20800.0,2025-04-28,2025-06-26,2025-Q2,true,true
O01095,A0298,R009,Inbound,Closed Won,5500.0,2025-06-21,2025-08-06,2025-Q3,true,true
O01096,A0312,R020,Inbound,Closed Lost,315100.0,2025-04-08,2025-11-09,2025-Q4,false,true
O01097,A0499,R007,Partner,Closed Lost,18800.0,2025-01-08,2025-04-21,2025-Q2,false,true
O01098,A0531,R023,Inbound,Closed Lost,25000.0,2025-09-02,2025-12-17,2025-Q4,false,true
O01099,A0421,R006,Partner,Closed Won,40100.0,2025-11-06,2026-01-08,2026-Q1,true,true
O01100,A0442,R012,Partner,Closed Lost,5900.0,2024-07-30,2024-08-18,2024-Q3,false,true
O01101,A0281,R024,Outbound,Closed Lost,16500.0,2025-11-26,2026-01-13,2026-Q1,false,true
O01102,A0272,R020,Inbound,Closed Lost,268500.0,2024-12-05,2025-06-13,2025-Q2,false,true
O01103,A0196,R002,Inbound,Closed Lost,13500.0,2025-08-16,2025-10-02,2025-Q4,false,true
O01104,A0466,R019,Referral,Closed Won,24800.0,2024-12-21,2025-03-12,2025-Q1,true,true
O01105,A0151,R014,Inbound,Closed Lost,50400.0,2025-11-28,2026-01-31,2026-Q1,false,true
O01106,A0499,R007,Inbound,Closed Won,19000.0,2024-03-07,2024-05-28,2024-Q2,true,true
O01107,A0127,R002,Event,Closed Lost,3100.0,2025-05-15,2025-06-17,2025-Q2,false,true
O01108,A0052,R011,Outbound,Closed Lost,16200.0,2024-05-21,2024-06-26,2024-Q2,false,true
O01109,A0575,R008,Inbound,Closed Lost,7100.0,2024-03-29,2024-05-27,2024-Q2,false,true
O01110,A0600,R005,Inbound,Closed Lost,3500.0,2024-10-24,2024-11-21,2024-Q4,false,true
O01111,A0396,R020,Outbound,Closed Lost,365800.0,2025-02-12,2025-06-07,2025-Q2,false,true
O01112,A0178,R020,Inbound,Closed Won,337400.0,2025-11-26,2026-05-17,2026-Q2,true,true
O01113,A0427,R021,Referral,Closed Won,7600.0,2024-07-23,2024-08-25,2024-Q3,true,true
O01114,A0473,R021,Inbound,Closed Lost,14700.0,2024-07-06,2024-08-13,2024-Q3,false,true
O01115,A0540,R018,Outbound,Closed Lost,17000.0,2024-11-16,2025-01-01,2025-Q1,false,true
O01116,A0438,R020,Inbound,Closed Lost,227600.0,2025-03-06,2025-09-17,2025-Q3,false,true
O01117,A0432,R003,Outbound,Closed Lost,66800.0,2024-05-23,2024-08-14,2024-Q3,false,true
O01118,A0557,R020,Outbound,Closed Lost,120300.0,2024-02-24,2024-09-01,2024-Q3,false,true
O01119,A0531,R014,Partner,Closed Lost,21400.0,2024-02-25,2024-04-20,2024-Q2,false,true
O01120,A0342,R019,Event,Closed Lost,53100.0,2024-04-09,2024-06-30,2024-Q2,false,true
O01121,A0125,R022,Partner,Prospecting,14100.0,2025-11-21,,2025-Q4,,false
O01122,A0508,R004,Referral,Closed Lost,36700.0,2024-08-16,2024-10-19,2024-Q4,false,true
O01123,A0007,R018,Inbound,Closed Won,6000.0,2025-09-30,2025-11-27,2025-Q4,true,true
O01124,A0124,R016,Event,Closed Lost,30700.0,2024-04-09,2024-06-24,2024-Q2,false,true
O01125,A0455,R013,Inbound,Closed Lost,36600.0,2024-02-26,2024-04-26,2024-Q2,false,true
O01126,A0241,R016,Outbound,Closed Lost,71300.0,2024-09-23,2025-01-02,2025-Q1,false,true
O01127,A0023,R004,Outbound,Closed Lost,28600.0,2024-05-25,2024-08-08,2024-Q3,false,true
O01128,A0488,R014,Outbound,Closed Lost,59400.0,2024-10-23,2025-01-13,2025-Q1,false,true
O01129,A0282,R013,Inbound,Closed Lost,46800.0,2025-01-30,2025-03-29,2025-Q1,false,true
O01130,A0291,R018,Inbound,Closed Lost,8800.0,2024-05-03,2024-06-22,2024-Q2,false,true
O01131,A0456,R001,Inbound,Closed Lost,47000.0,2024-12-29,2025-03-01,2025-Q1,false,true
O01132,A0163,R012,Outbound,Closed Lost,6200.0,2025-05-27,2025-07-12,2025-Q3,false,true
O01133,A0526,R005,Outbound,Closed Lost,5300.0,2024-06-27,2024-08-21,2024-Q3,false,true
O01134,A0471,R004,Event,Closed Won,75300.0,2024-10-12,2025-01-03,2025-Q1,true,true
O01135,A0496,R015,Referral,Closed Lost,12900.0,2025-04-28,2025-06-19,2025-Q2,false,true
O01136,A0539,R020,Outbound,Closed Lost,268400.0,2024-05-12,2024-10-31,2024-Q4,false,true
O01137,A0414,R005,Inbound,Closed Won,15800.0,2024-02-16,2024-03-02,2024-Q1,true,true
O01138,A0109,R018,Referral,Closed Won,7900.0,2025-11-26,2026-01-09,2026-Q1,true,true
O01139,A0243,R005,Outbound,Closed Lost,16400.0,2024-06-27,2024-08-26,2024-Q3,false,true
O01140,A0066,R017,Outbound,Proposal,116600.0,2025-09-18,,2025-Q3,,false
O01141,A0031,R004,Referral,Closed Lost,61300.0,2024-11-24,2025-01-21,2025-Q1,false,true
O01142,A0588,R016,Inbound,Closed Lost,33700.0,2024-07-23,2024-10-01,2024-Q4,false,true
O01143,A0207,R008,Outbound,Closed Won,15100.0,2025-03-20,2025-05-06,2025-Q2,true,true
O01144,A0099,R006,Outbound,Closed Lost,73400.0,2024-02-04,2024-04-06,2024-Q2,false,true
O01145,A0560,R005,Partner,Closed Lost,13200.0,2024-12-14,2025-01-08,2025-Q1,false,true
O01146,A0541,R018,Outbound,Closed Lost,11600.0,2024-07-13,2024-08-09,2024-Q3,false,true
O01147,A0573,R004,Inbound,Closed Lost,44500.0,2024-03-09,2024-06-18,2024-Q2,false,true
O01148,A0081,R004,Inbound,Closed Lost,24300.0,2025-06-13,2025-09-04,2025-Q3,false,true
O01149,A0554,R010,Event,Closed Lost,68900.0,2024-01-24,2024-04-06,2024-Q2,false,true
O01150,A0400,R020,Outbound,Closed Won,389800.0,2024-03-10,2024-07-18,2024-Q3,true,true
O01151,A0531,R019,Partner,Closed Won,42800.0,2025-05-27,2025-08-19,2025-Q3,true,true
O01152,A0114,R022,Outbound,Closed Won,12800.0,2025-04-27,2025-05-27,2025-Q2,true,true
O01153,A0206,R010,Inbound,Closed Lost,30700.0,2024-03-01,2024-05-02,2024-Q2,false,true
O01154,A0064,R009,Outbound,Closed Lost,15100.0,2025-05-20,2025-06-07,2025-Q2,false,true
O01155,A0037,R012,Inbound,Closed Lost,12000.0,2024-03-13,2024-04-22,2024-Q2,false,true
O01156,A0565,R014,Outbound,Closed Won,62800.0,2024-05-12,2024-07-30,2024-Q3,true,true
O01157,A0231,R020,Referral,Closed Lost,177100.0,2025-03-17,2025-10-15,2025-Q4,false,true
O01158,A0022,R002,Partner,Closed Lost,11000.0,2024-01-27,2024-02-22,2024-Q1,false,true
O01159,A0019,R021,Inbound,Closed Lost,8800.0,2025-05-08,2025-05-25,2025-Q2,false,true
O01160,A0438,R017,Referral,Closed Lost,117800.0,2024-04-28,2024-11-16,2024-Q4,false,true
O01161,A0361,R017,Inbound,Closed Lost,373800.0,2024-12-17,2025-07-06,2025-Q3,false,true
O01162,A0011,R017,Inbound,Closed Lost,261800.0,2025-02-26,2025-10-11,2025-Q4,false,true
O01163,A0256,R001,Inbound,Closed Won,25900.0,2024-03-19,2024-05-10,2024-Q2,true,true
O01164,A0359,R022,Outbound,Closed Won,18000.0,2025-11-01,2025-11-30,2025-Q4,true,true
O01165,A0126,R017,Partner,Closed Lost,380300.0,2024-03-19,2024-08-20,2024-Q3,false,true
O01166,A0366,R006,Inbound,Closed Lost,76400.0,2025-03-30,2025-06-21,2025-Q2,false,true
O01167,A0251,R016,Inbound,Closed Lost,61300.0,2024-09-30,2024-12-24,2024-Q4,false,true
O01168,A0421,R019,Event,Closed Lost,22900.0,2025-05-12,2025-07-31,2025-Q3,false,true
O01169,A0534,R006,Event,Closed Lost,31100.0,2024-11-08,2025-03-03,2025-Q1,false,true
O01170,A0146,R001,Inbound,Closed Lost,58300.0,2024-08-28,2024-12-07,2024-Q4,false,true
O01171,A0511,R002,Referral,Closed Won,11800.0,2024-10-03,2024-11-03,2024-Q4,true,true
O01172,A0062,R011,Outbound,Closed Lost,10400.0,2025-09-16,2025-10-24,2025-Q4,false,true
O01173,A0046,R009,Inbound,Closed Lost,5800.0,2024-07-29,2024-09-05,2024-Q3,false,true
O01174,A0313,R002,Partner,Closed Lost,17100.0,2025-07-08,2025-08-13,2025-Q3,false,true
O01175,A0345,R020,Outbound,Closed Lost,322300.0,2025-08-28,2026-01-20,2026-Q1,false,true
O01176,A0438,R017,Partner,Closed Lost,204200.0,2024-04-21,2024-12-08,2024-Q4,false,true
O01177,A0548,R018,Inbound,Closed Lost,13800.0,2025-03-10,2025-04-29,2025-Q2,false,true
O01178,A0391,R014,Partner,Closed Lost,74300.0,2024-08-31,2024-10-31,2024-Q4,false,true
O01179,A0281,R005,Inbound,Closed Lost,7400.0,2024-09-12,2024-10-30,2024-Q4,false,true
O01180,A0281,R012,Event,Closed Lost,6800.0,2024-10-02,2024-11-27,2024-Q4,false,true
O01181,A0013,R005,Event,Closed Lost,12900.0,2024-11-10,2024-12-30,2024-Q4,false,true
O01182,A0455,R014,Outbound,Closed Won,18500.0,2024-01-18,2024-04-28,2024-Q2,true,true
O01183,A0570,R006,Event,Closed Won,53900.0,2025-02-22,2025-04-15,2025-Q2,true,true
O01184,A0565,R010,Inbound,Closed Lost,29100.0,2024-03-06,2024-06-15,2024-Q2,false,true
O01185,A0507,R008,Partner,Closed Lost,5600.0,2024-08-20,2024-10-13,2024-Q4,false,true
O01186,A0239,R003,Outbound,Qualification,29400.0,2025-11-01,,2025-Q4,,false
O01187,A0234,R002,Event,Closed Lost,3200.0,2024-09-22,2024-10-22,2024-Q4,false,true
O01188,A0554,R001,Outbound,Closed Won,39700.0,2025-09-06,2025-11-20,2025-Q4,true,true
O01189,A0524,R017,Event,Closed Lost,184300.0,2024-08-30,2025-01-19,2025-Q1,false,true
O01190,A0426,R005,Inbound,Closed Won,16100.0,2025-10-19,2025-11-29,2025-Q4,true,true
O01191,A0369,R012,Inbound,Closed Lost,8600.0,2025-02-21,2025-04-17,2025-Q2,false,true
O01192,A0032,R008,Outbound,Closed Won,7400.0,2025-01-12,2025-01-28,2025-Q1,true,true
O01193,A0109,R022,Outbound,Closed Lost,10700.0,2024-08-04,2024-09-07,2024-Q3,false,true
O01194,A0596,R012,Partner,Closed Won,15500.0,2024-08-08,2024-09-15,2024-Q3,true,true
O01195,A0391,R023,Outbound,Closed Lost,77400.0,2024-03-21,2024-05-14,2024-Q2,false,true
O01196,A0589,R024,Event,Closed Lost,9300.0,2025-07-15,2025-09-13,2025-Q3,false,true
O01197,A0541,R002,Inbound,Closed Lost,12900.0,2025-09-13,2025-10-27,2025-Q4,false,true
O01198,A0200,R022,Referral,Closed Lost,7900.0,2024-10-27,2024-11-25,2024-Q4,false,true
O01199,A0237,R018,Referral,Closed Lost,13400.0,2024-11-18,2024-12-09,2024-Q4,false,true
O01200,A0420,R010,Outbound,Closed Won,52700.0,2024-03-22,2024-06-20,2024-Q2,true,true
O01201,A0496,R022,Event,Closed Won,14800.0,2024-08-23,2024-10-04,2024-Q4,true,true
O01202,A0129,R016,Outbound,Closed Lost,59800.0,2024-09-07,2024-12-13,2024-Q4,false,true
O01203,A0294,R012,Referral,Closed Lost,4200.0,2024-11-17,2024-12-08,2024-Q4,false,true
O01204,A0590,R018,Inbound,Closed Lost,16500.0,2025-10-09,2025-11-04,2025-Q4,false,true
O01205,A0124,R013,Inbound,Closed Lost,62100.0,2024-09-26,2025-01-19,2025-Q1,false,true
O01206,A0035,R020,Event,Closed Won,396800.0,2024-01-25,2024-06-05,2024-Q2,true,true
O01207,A0398,R015,Partner,Closed Lost,9000.0,2024-12-28,2025-01-19,2025-Q1,false,true
O01208,A0122,R012,Partner,Closed Won,12100.0,2024-12-10,2025-01-30,2025-Q1,true,true
O01209,A0076,R012,Outbound,Closed Lost,12500.0,2025-04-04,2025-05-14,2025-Q2,false,true
O01210,A0489,R008,Referral,Closed Lost,14500.0,2024-07-06,2024-09-04,2024-Q3,false,true
O01211,A0086,R008,Outbound,Closed Lost,11900.0,2024-01-08,2024-02-28,2024-Q1,false,true
O01212,A0329,R020,Event,Closed Lost,311200.0,2024-06-29,2025-02-04,2025-Q1,false,true
O01213,A0238,R011,Outbound,Closed Lost,3700.0,2025-05-20,2025-06-24,2025-Q2,false,true
O01214,A0521,R013,Referral,Closed Lost,41800.0,2024-10-19,2025-01-13,2025-Q1,false,true
O01215,A0043,R009,Inbound,Closed Lost,7200.0,2025-03-16,2025-05-02,2025-Q2,false,true
O01216,A0356,R011,Inbound,Closed Lost,7300.0,2024-06-18,2024-07-09,2024-Q3,false,true
O01217,A0174,R011,Partner,Closed Lost,14300.0,2024-09-22,2024-11-13,2024-Q4,false,true
O01218,A0145,R017,Inbound,Closed Lost,348400.0,2024-07-30,2025-03-18,2025-Q1,false,true
O01219,A0041,R021,Inbound,Closed Lost,3100.0,2025-07-04,2025-07-30,2025-Q3,false,true
O01220,A0209,R011,Event,Closed Lost,14000.0,2025-08-07,2025-09-17,2025-Q3,false,true
O01221,A0303,R005,Inbound,Closed Lost,16300.0,2024-05-02,2024-06-13,2024-Q2,false,true
O01222,A0141,R011,Partner,Closed Lost,17500.0,2025-11-15,2025-12-06,2025-Q4,false,true
O01223,A0228,R005,Partner,Closed Won,10600.0,2024-11-30,2024-12-24,2024-Q4,true,true
O01224,A0526,R024,Inbound,Closed Lost,13300.0,2024-03-16,2024-05-14,2024-Q2,false,true
O01225,A0103,R020,Inbound,Closed Lost,291600.0,2024-07-13,2025-03-02,2025-Q1,false,true
O01226,A0009,R009,Partner,Closed Lost,8600.0,2024-05-20,2024-07-10,2024-Q3,false,true
O01227,A0272,R020,Inbound,Closed Lost,340400.0,2024-06-04,2025-01-04,2025-Q1,false,true
O01228,A0204,R017,Outbound,Closed Won,81000.0,2025-06-12,2025-11-03,2025-Q4,true,true
O01229,A0214,R017,Partner,Closed Lost,300200.0,2024-02-09,2024-08-24,2024-Q3,false,true
O01230,A0241,R023,Event,Closed Lost,50900.0,2024-12-23,2025-04-08,2025-Q2,false,true
O01231,A0238,R011,Outbound,Closed Lost,10400.0,2025-11-15,2025-12-30,2025-Q4,false,true
O01232,A0303,R005,Event,Closed Lost,17400.0,2024-08-12,2024-09-02,2024-Q3,false,true
O01233,A0430,R014,Outbound,Closed Won,59100.0,2024-11-29,2025-02-13,2025-Q1,true,true
O01234,A0327,R017,Outbound,Closed Lost,305500.0,2024-12-21,2025-06-30,2025-Q2,false,true
O01235,A0501,R019,Inbound,Closed Lost,19800.0,2025-02-25,2025-05-11,2025-Q2,false,true
O01236,A0419,R002,Outbound,Closed Won,6900.0,2025-07-29,2025-09-01,2025-Q3,true,true
O01237,A0453,R015,Partner,Closed Won,16700.0,2025-02-12,2025-03-14,2025-Q1,true,true
O01238,A0348,R024,Event,Closed Won,9700.0,2024-02-16,2024-03-20,2024-Q1,true,true
O01239,A0549,R009,Inbound,Closed Lost,17200.0,2025-10-02,2025-10-23,2025-Q4,false,true
